release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili
2024-10-04,va,202439,202334,57,2001,112903,181,,,,,,,1.77232,1.77232
2024-10-04,vt,202439,202334,57,16,5189,11,,,,,,,0.308345,0.308345
2024-10-04,wa,202439,202334,57,397,44125,71,,,,,,,0.899717,0.899717
2024-10-04,wi,202439,202334,57,132,21544,34,,,,,,,0.6127,0.6127
2024-10-04,wv,202439,202334,57,70,10453,37,,,,,,,0.669664,0.669664
2024-10-04,wy,202439,202334,57,25,1820,9,,,,,,,1.37363,1.37363
2024-10-04,ak,202439,202335,56,56,4224,12,,,,,,,1.32576,1.32576
2024-10-04,al,202439,202335,56,1531,52456,105,,,,,,,2.91864,2.91864
2024-10-04,ar,202439,202335,56,307,15566,44,,,,,,,1.97225,1.97225
2024-10-04,az,202439,202335,56,223,31048,34,,,,,,,0.718243,0.718243
2024-10-04,ca,202439,202335,56,6347,274925,196,,,,,,,2.30863,2.30863
2024-10-04,co,202439,202335,56,883,52024,97,,,,,,,1.69729,1.69729
2024-10-04,ct,202439,202335,56,411,40087,69,,,,,,,1.02527,1.02527
2024-10-04,dc,202439,202335,56,176,5521,4,,,,,,,3.18783,3.18783
2024-10-04,de,202439,202335,56,78,11183,18,,,,,,,0.697487,0.697487
2024-10-04,fl,202439,202335,56,9251,248334,359,,,,,,,3.72522,3.72522
2024-10-04,ga,202439,202335,56,2629,77585,98,,,,,,,3.38854,3.38854
2024-10-04,hi,202439,202335,56,968,35336,42,,,,,,,2.73942,2.73942
2024-10-04,ia,202439,202335,56,37,5476,15,,,,,,,0.675676,0.675676
2024-10-04,id,202439,202335,56,62,8929,30,,,,,,,0.694367,0.694367
2024-10-04,il,202439,202335,56,986,73926,173,,,,,,,1.33377,1.33377
2024-10-04,in,202439,202335,56,783,59463,99,,,,,,,1.31679,1.31679
2024-10-04,ks,202439,202335,56,128,18149,27,,,,,,,0.705273,0.705273
2024-10-04,ky,202439,202335,56,621,34909,70,,,,,,,1.77891,1.77891
2024-10-04,la,202439,202335,56,1020,45892,87,,,,,,,2.22261,2.22261
2024-10-04,ma,202439,202335,56,647,78971,89,,,,,,,0.819288,0.819288
2024-10-04,md,202439,202335,56,609,44504,63,,,,,,,1.36842,1.36842
2024-10-04,me,202439,202335,56,69,14755,46,,,,,,,0.467638,0.467638
2024-10-04,mi,202439,202335,56,512,85327,149,,,,,,,0.600045,0.600045
2024-10-04,mn,202439,202335,56,190,32822,69,,,,,,,0.57888,0.57888
2024-10-04,mo,202439,202335,56,315,29080,41,,,,,,,1.08322,1.08322
2024-10-04,ms,202439,202335,56,360,10379,23,,,,,,,3.46854,3.46854
2024-10-04,mt,202439,202335,56,39,7210,28,,,,,,,0.540915,0.540915
2024-10-04,nat,202439,202335,56,44411,2245988,3537,8980.0,14664.0,,11792.0,4630.0,4345.0,1.93305,1.97735
2024-10-04,nc,202439,202335,56,1120,87611,126,,,,,,,1.27838,1.27838
2024-10-04,nd,202439,202335,56,40,3440,9,,,,,,,1.16279,1.16279
2024-10-04,ne,202439,202335,56,249,15282,80,,,,,,,1.62937,1.62937
2024-10-04,nh,202439,202335,56,4,1272,9,,,,,,,0.314465,0.314465
2024-10-04,nj,202439,202335,56,534,28013,31,,,,,,,1.90626,1.90626
2024-10-04,nm,202439,202335,56,576,21655,38,,,,,,,2.65989,2.65989
2024-10-04,nv,202439,202335,56,15,3429,13,,,,,,,0.437445,0.437445
2024-10-04,oh,202439,202335,56,557,37732,70,,,,,,,1.4762,1.4762
2024-10-04,ok,202439,202335,56,132,10773,28,,,,,,,1.22529,1.22529
2024-10-04,or,202439,202335,56,283,39609,88,,,,,,,0.714484,0.714484
2024-10-04,pa,202439,202335,56,433,67340,97,,,,,,,0.643006,0.643006
2024-10-04,ri,202439,202335,56,66,11016,20,,,,,,,0.599129,0.599129
2024-10-04,sc,202439,202335,56,834,36211,39,,,,,,,2.30317,2.30317
2024-10-04,sd,202439,202335,56,26,8533,31,,,,,,,0.304699,0.304699
2024-10-04,tn,202439,202335,56,801,37460,101,,,,,,,2.13828,2.13828
2024-10-04,tx,202439,202335,56,2098,54144,47,,,,,,,3.87485,3.87485
2024-10-04,ut,202439,202335,56,209,19077,47,,,,,,,1.09556,1.09556
2024-10-04,va,202439,202335,56,2376,113323,181,,,,,,,2.09666,2.09666
2024-10-04,vt,202439,202335,56,11,5204,11,,,,,,,0.211376,0.211376
2024-10-04,wa,202439,202335,56,496,44686,71,,,,,,,1.10997,1.10997
2024-10-04,wi,202439,202335,56,125,21201,34,,,,,,,0.589595,0.589595
2024-10-04,wv,202439,202335,56,187,11055,39,,,,,,,1.69154,1.69154
2024-10-04,wy,202439,202335,56,31,2024,10,,,,,,,1.53162,1.53162
2024-10-04,ak,202439,202336,55,78,4118,12,,,,,,,1.89412,1.89412
2024-10-04,al,202439,202336,55,1342,50273,104,,,,,,,2.66942,2.66942
2024-10-04,ar,202439,202336,55,274,14573,45,,,,,,,1.88019,1.88019
2024-10-04,az,202439,202336,55,200,27828,33,,,,,,,0.718701,0.718701
2024-10-04,ca,202439,202336,55,6181,248268,196,,,,,,,2.48965,2.48965
2024-10-04,co,202439,202336,55,908,47781,97,,,,,,,1.90034,1.90034
2024-10-04,ct,202439,202336,55,534,41862,69,,,,,,,1.27562,1.27562
2024-10-04,dc,202439,202336,55,245,5552,4,,,,,,,4.41282,4.41282
2024-10-04,de,202439,202336,55,91,11501,19,,,,,,,0.791236,0.791236
2024-10-04,fl,202439,202336,55,8986,255199,358,,,,,,,3.52117,3.52117
2024-10-04,ga,202439,202336,55,2446,81837,98,,,,,,,2.98887,2.98887
2024-10-04,hi,202439,202336,55,895,27862,40,,,,,,,3.21226,3.21226
2024-10-04,ia,202439,202336,55,50,4644,16,,,,,,,1.07666,1.07666
2024-10-04,id,202439,202336,55,85,10393,30,,,,,,,0.817858,0.817858
2024-10-04,il,202439,202336,55,956,72306,173,,,,,,,1.32216,1.32216
2024-10-04,in,202439,202336,55,830,59327,100,,,,,,,1.39903,1.39903
2024-10-04,ks,202439,202336,55,141,16920,28,,,,,,,0.833333,0.833333
2024-10-04,ky,202439,202336,55,610,35584,68,,,,,,,1.71425,1.71425
2024-10-04,la,202439,202336,55,906,45799,87,,,,,,,1.97821,1.97821
2024-10-04,ma,202439,202336,55,763,78909,91,,,,,,,0.966937,0.966937
2024-10-04,md,202439,202336,55,734,45279,64,,,,,,,1.62106,1.62106
2024-10-04,me,202439,202336,55,84,15440,46,,,,,,,0.544041,0.544041
2024-10-04,mi,202439,202336,55,666,88026,149,,,,,,,0.756595,0.756595
2024-10-04,mn,202439,202336,55,147,27016,69,,,,,,,0.544122,0.544122
2024-10-04,mo,202439,202336,55,427,30032,41,,,,,,,1.42182,1.42182
2024-10-04,ms,202439,202336,55,279,10244,24,,,,,,,2.72355,2.72355
2024-10-04,mt,202439,202336,55,44,7073,28,,,,,,,0.622084,0.622084
2024-10-04,nat,202439,202336,55,44734,2209523,3538,9546.0,14159.0,,11819.0,4621.0,4589.0,2.00204,2.0246
2024-10-04,nc,202439,202336,55,1448,92975,127,,,,,,,1.55741,1.55741
2024-10-04,nd,202439,202336,55,61,3504,9,,,,,,,1.74087,1.74087
2024-10-04,ne,202439,202336,55,305,15430,81,,,,,,,1.97667,1.97667
2024-10-04,nh,202439,202336,55,6,1134,9,,,,,,,0.529101,0.529101
2024-10-04,nj,202439,202336,55,675,28122,31,,,,,,,2.40026,2.40026
2024-10-04,nm,202439,202336,55,648,21939,38,,,,,,,2.95364,2.95364
2024-10-04,nv,202439,202336,55,72,10327,25,,,,,,,0.697202,0.697202
2024-10-04,oh,202439,202336,55,693,39169,68,,,,,,,1.76926,1.76926
2024-10-04,ok,202439,202336,55,159,13313,22,,,,,,,1.19432,1.19432
2024-10-04,or,202439,202336,55,348,40174,87,,,,,,,0.866232,0.866232
2024-10-04,pa,202439,202336,55,575,69044,97,,,,,,,0.832802,0.832802
2024-10-04,ri,202439,202336,55,61,12517,22,,,,,,,0.487337,0.487337
2024-10-04,sc,202439,202336,55,656,32869,39,,,,,,,1.9958,1.9958
2024-10-04,sd,202439,202336,55,36,7808,31,,,,,,,0.461066,0.461066
2024-10-04,tn,202439,202336,55,688,36736,100,,,,,,,1.87282,1.87282
2024-10-04,tx,202439,202336,55,1527,38972,47,,,,,,,3.9182,3.9182
2024-10-04,ut,202439,202336,55,207,17104,42,,,,,,,1.21024,1.21024
2024-10-04,va,202439,202336,55,2683,117530,181,,,,,,,2.28282,2.28282
2024-10-04,vt,202439,202336,55,28,5424,11,,,,,,,0.516224,0.516224
2024-10-04,wa,202439,202336,55,565,42474,71,,,,,,,1.33023,1.33023
2024-10-04,wi,202439,202336,55,144,20092,29,,,,,,,0.716703,0.716703
2024-10-04,wv,202439,202336,55,198,10257,38,,,,,,,1.93039,1.93039
2024-10-04,wy,202439,202336,55,44,1753,9,,,,,,,2.50998,2.50998
2024-10-04,ak,202439,202337,54,112,3985,12,,,,,,,2.81054,2.81054
2024-10-04,al,202439,202337,54,1097,44698,104,,,,,,,2.45425,2.45425
2024-10-04,ar,202439,202337,54,278,15295,46,,,,,,,1.81759,1.81759
2024-10-04,az,202439,202337,54,216,30761,33,,,,,,,0.702188,0.702188
2024-10-04,ca,202439,202337,54,6521,273228,198,,,,,,,2.38665,2.38665
2024-10-04,co,202439,202337,54,873,49413,97,,,,,,,1.76674,1.76674
2024-10-04,ct,202439,202337,54,591,42984,69,,,,,,,1.37493,1.37493
2024-10-04,dc,202439,202337,54,279,6056,4,,,,,,,4.607,4.607
2024-10-04,de,202439,202337,54,90,10583,18,,,,,,,0.85042,0.85042
2024-10-04,fl,202439,202337,54,8016,252038,358,,,,,,,3.18047,3.18047
2024-10-04,ga,202439,202337,54,2484,81065,101,,,,,,,3.06421,3.06421
2024-10-04,hi,202439,202337,54,1009,35061,42,,,,,,,2.87784,2.87784
2024-10-04,ia,202439,202337,54,29,5545,15,,,,,,,0.522994,0.522994
2024-10-04,id,202439,202337,54,82,10706,31,,,,,,,0.765926,0.765926
2024-10-04,il,202439,202337,54,1049,75254,172,,,,,,,1.39395,1.39395
2024-10-04,in,202439,202337,54,732,58251,102,,,,,,,1.25663,1.25663
2024-10-04,ks,202439,202337,54,108,17401,28,,,,,,,0.620654,0.620654
2024-10-04,ky,202439,202337,54,525,34832,70,,,,,,,1.50723,1.50723
2024-10-04,la,202439,202337,54,809,44691,87,,,,,,,1.81021,1.81021
2024-10-04,ma,202439,202337,54,849,81959,92,,,,,,,1.03588,1.03588
2024-10-04,md,202439,202337,54,759,46746,64,,,,,,,1.62367,1.62367
2024-10-04,me,202439,202337,54,105,15336,47,,,,,,,0.684664,0.684664
2024-10-04,mi,202439,202337,54,761,88902,153,,,,,,,0.855999,0.855999
2024-10-04,mn,202439,202337,54,229,34092,68,,,,,,,0.671712,0.671712
2024-10-04,mo,202439,202337,54,371,28313,41,,,,,,,1.31035,1.31035
2024-10-04,ms,202439,202337,54,270,10330,23,,,,,,,2.61375,2.61375
2024-10-04,mt,202439,202337,54,42,6918,28,,,,,,,0.607112,0.607112
2024-10-04,nat,202439,202337,54,45287,2274050,3558,9485.0,14904.0,,11798.0,4699.0,4401.0,1.94047,1.99147
2024-10-04,nc,202439,202337,54,1572,92863,126,,,,,,,1.69282,1.69282
2024-10-04,nd,202439,202337,54,77,3466,10,,,,,,,2.22158,2.22158
2024-10-04,ne,202439,202337,54,264,15623,81,,,,,,,1.68982,1.68982
2024-10-04,nh,202439,202337,54,4,1093,8,,,,,,,0.365965,0.365965
2024-10-04,nj,202439,202337,54,767,29925,32,,,,,,,2.56307,2.56307
2024-10-04,nm,202439,202337,54,545,20632,37,,,,,,,2.64153,2.64153
2024-10-04,nv,202439,202337,54,68,10900,25,,,,,,,0.623853,0.623853
2024-10-04,oh,202439,202337,54,675,38403,69,,,,,,,1.75768,1.75768
2024-10-04,ok,202439,202337,54,213,15668,31,,,,,,,1.35946,1.35946
2024-10-04,or,202439,202337,54,395,41388,88,,,,,,,0.954383,0.954383
2024-10-04,pa,202439,202337,54,656,69465,96,,,,,,,0.94436,0.94436
2024-10-04,ri,202439,202337,54,71,12669,21,,,,,,,0.560423,0.560423
2024-10-04,sc,202439,202337,54,699,30231,39,,,,,,,2.3122,2.3122
2024-10-04,sd,202439,202337,54,40,8810,31,,,,,,,0.45403,0.45403
2024-10-04,tn,202439,202337,54,696,36785,99,,,,,,,1.89208,1.89208
2024-10-04,tx,202439,202337,54,1610,51067,47,,,,,,,3.15272,3.15272
2024-10-04,ut,202439,202337,54,218,18464,42,,,,,,,1.18068,1.18068
2024-10-04,va,202439,202337,54,2768,116888,180,,,,,,,2.36808,2.36808
2024-10-04,vt,202439,202337,54,9,5191,11,,,,,,,0.173377,0.173377
2024-10-04,wa,202439,202337,54,595,47227,71,,,,,,,1.25987,1.25987
2024-10-04,wi,202439,202337,54,201,20176,29,,,,,,,0.996233,0.996233
2024-10-04,wv,202439,202337,54,174,10524,39,,,,,,,1.65336,1.65336
2024-10-04,wy,202439,202337,54,51,1731,9,,,,,,,2.94627,2.94627
2024-10-04,ak,202439,202338,53,119,4018,12,,,,,,,2.96167,2.96167
2024-10-04,al,202439,202338,53,1023,44546,106,,,,,,,2.2965,2.2965
2024-10-04,ar,202439,202338,53,255,15667,47,,,,,,,1.62762,1.62762
2024-10-04,az,202439,202338,53,218,30546,33,,,,,,,0.713678,0.713678
2024-10-04,ca,202439,202338,53,6499,266277,197,,,,,,,2.44069,2.44069
2024-10-04,co,202439,202338,53,951,51008,97,,,,,,,1.86441,1.86441
2024-10-04,ct,202439,202338,53,735,42854,69,,,,,,,1.71513,1.71513
2024-10-04,dc,202439,202338,53,311,5996,4,,,,,,,5.18679,5.18679
2024-10-04,de,202439,202338,53,126,11616,19,,,,,,,1.08471,1.08471
2024-10-04,fl,202439,202338,53,8092,248834,359,,,,,,,3.25197,3.25197
2024-10-04,ga,202439,202338,53,2722,82415,101,,,,,,,3.3028,3.3028
2024-10-04,hi,202439,202338,53,964,34521,40,,,,,,,2.7925,2.7925
2024-10-04,ia,202439,202338,53,50,5578,16,,,,,,,0.896379,0.896379
2024-10-04,id,202439,202338,53,88,9367,31,,,,,,,0.939468,0.939468
2024-10-04,il,202439,202338,53,1102,72865,169,,,,,,,1.51239,1.51239
2024-10-04,in,202439,202338,53,867,55891,100,,,,,,,1.55123,1.55123
2024-10-04,ks,202439,202338,53,112,17612,28,,,,,,,0.63593,0.63593
2024-10-04,ky,202439,202338,53,534,34432,69,,,,,,,1.55088,1.55088
2024-10-04,la,202439,202338,53,799,44469,87,,,,,,,1.79676,1.79676
2024-10-04,ma,202439,202338,53,990,82238,92,,,,,,,1.20382,1.20382
2024-10-04,md,202439,202338,53,850,45736,63,,,,,,,1.85849,1.85849
2024-10-04,me,202439,202338,53,116,14920,46,,,,,,,0.77748,0.77748
2024-10-04,mi,202439,202338,53,816,87463,148,,,,,,,0.932966,0.932966
2024-10-04,mn,202439,202338,53,316,35986,72,,,,,,,0.878119,0.878119
2024-10-04,mo,202439,202338,53,361,29016,41,,,,,,,1.24414,1.24414
2024-10-04,ms,202439,202338,53,279,9429,23,,,,,,,2.95896,2.95896
2024-10-04,mt,202439,202338,53,44,6849,28,,,,,,,0.64243,0.64243
2024-10-04,nat,202439,202338,53,48265,2261308,3558,10912.0,16162.0,,11970.0,4711.0,4510.0,2.03761,2.13438
2024-10-04,nc,202439,202338,53,1637,90927,128,,,,,,,1.80035,1.80035
2024-10-04,nd,202439,202338,53,69,3373,9,,,,,,,2.04566,2.04566
2024-10-04,ne,202439,202338,53,231,15550,81,,,,,,,1.48553,1.48553
2024-10-04,nh,202439,202338,53,10,1292,9,,,,,,,0.773994,0.773994
2024-10-04,nj,202439,202338,53,851,28850,31,,,,,,,2.94974,2.94974
2024-10-04,nm,202439,202338,53,643,21574,37,,,,,,,2.98044,2.98044
2024-10-04,nv,202439,202338,53,57,10875,25,,,,,,,0.524138,0.524138
2024-10-04,oh,202439,202338,53,739,37426,69,,,,,,,1.97456,1.97456
2024-10-04,ok,202439,202338,53,245,19855,31,,,,,,,1.23395,1.23395
2024-10-04,or,202439,202338,53,399,40223,88,,,,,,,0.99197,0.99197
2024-10-04,pa,202439,202338,53,754,67368,96,,,,,,,1.11923,1.11923
2024-10-04,ri,202439,202338,53,156,13415,21,,,,,,,1.16288,1.16288
2024-10-04,sc,202439,202338,53,708,33012,38,,,,,,,2.14467,2.14467
2024-10-04,sd,202439,202338,53,76,8767,31,,,,,,,0.866887,0.866887
2024-10-04,tn,202439,202338,53,682,36688,99,,,,,,,1.85892,1.85892
2024-10-04,tx,202439,202338,53,1127,48441,45,,,,,,,2.32654,2.32654
2024-10-04,ut,202439,202338,53,209,19051,48,,,,,,,1.09706,1.09706
2024-10-04,va,202439,202338,53,2806,114391,180,,,,,,,2.45299,2.45299
2024-10-04,vt,202439,202338,53,28,5201,11,,,,,,,0.538358,0.538358
2024-10-04,wa,202439,202338,53,590,45736,71,,,,,,,1.29001,1.29001
2024-10-04,wi,202439,202338,53,264,21706,29,,,,,,,1.21625,1.21625
2024-10-04,wv,202439,202338,53,224,11817,40,,,,,,,1.89557,1.89557
2024-10-04,wy,202439,202338,53,175,2187,10,,,,,,,8.00183,8.00183
2024-10-04,ak,202439,202339,52,126,4141,12,,,,,,,3.04274,3.04274
2024-10-04,al,202439,202339,52,1006,44243,105,,,,,,,2.27381,2.27381
2024-10-04,ar,202439,202339,52,242,15373,47,,,,,,,1.57419,1.57419
2024-10-04,az,202439,202339,52,239,40763,33,,,,,,,0.586316,0.586316
2024-10-04,ca,202439,202339,52,6530,262887,196,,,,,,,2.48396,2.48396
2024-10-04,co,202439,202339,52,1057,50577,97,,,,,,,2.08988,2.08988
2024-10-04,ct,202439,202339,52,698,41213,69,,,,,,,1.69364,1.69364
2024-10-04,dc,202439,202339,52,278,6013,4,,,,,,,4.62332,4.62332
2024-10-04,de,202439,202339,52,103,12084,21,,,,,,,0.852367,0.852367
2024-10-04,fl,202439,202339,52,8594,248692,358,,,,,,,3.45568,3.45568
2024-10-04,ga,202439,202339,52,2807,78882,101,,,,,,,3.55848,3.55848
2024-10-04,hi,202439,202339,52,1001,34690,40,,,,,,,2.88556,2.88556
2024-10-04,ia,202439,202339,52,36,5622,15,,,,,,,0.640342,0.640342
2024-10-04,id,202439,202339,52,75,10388,31,,,,,,,0.721987,0.721987
2024-10-04,il,202439,202339,52,1078,75598,172,,,,,,,1.42596,1.42596
2024-10-04,in,202439,202339,52,846,58899,100,,,,,,,1.43636,1.43636
2024-10-04,ks,202439,202339,52,96,17741,28,,,,,,,0.541119,0.541119
2024-10-04,ky,202439,202339,52,580,34532,70,,,,,,,1.6796,1.6796
2024-10-04,la,202439,202339,52,745,44085,87,,,,,,,1.68992,1.68992
2024-10-04,ma,202439,202339,52,1029,79966,91,,,,,,,1.2868,1.2868
2024-10-04,md,202439,202339,52,851,45646,62,,,,,,,1.86435,1.86435
2024-10-04,me,202439,202339,52,130,14526,45,,,,,,,0.894947,0.894947
2024-10-04,mi,202439,202339,52,946,88169,152,,,,,,,1.07294,1.07294
2024-10-04,mn,202439,202339,52,304,35936,70,,,,,,,0.845948,0.845948
2024-10-04,mo,202439,202339,52,327,28939,41,,,,,,,1.12996,1.12996
2024-10-04,ms,202439,202339,52,250,9718,24,,,,,,,2.57255,2.57255
2024-10-04,mt,202439,202339,52,54,6702,28,,,,,,,0.80573,0.80573
2024-10-04,nat,202439,202339,52,49269,2260617,3552,11376.0,16110.0,,12299.0,4934.0,4550.0,2.08992,2.17945
2024-10-04,nc,202439,202339,52,1471,90754,128,,,,,,,1.62087,1.62087
2024-10-04,nd,202439,202339,52,40,2653,10,,,,,,,1.50773,1.50773
2024-10-04,ne,202439,202339,52,268,15810,81,,,,,,,1.69513,1.69513
2024-10-04,nh,202439,202339,52,8,1453,9,,,,,,,0.550585,0.550585
2024-10-04,nj,202439,202339,52,946,27543,31,,,,,,,3.43463,3.43463
2024-10-04,nm,202439,202339,52,662,21910,39,,,,,,,3.02145,3.02145
2024-10-04,nv,202439,202339,52,71,10024,22,,,,,,,0.7083,0.7083
2024-10-04,oh,202439,202339,52,689,37321,70,,,,,,,1.84615,1.84615
2024-10-04,ok,202439,202339,52,245,14850,31,,,,,,,1.64983,1.64983
2024-10-04,or,202439,202339,52,453,40373,78,,,,,,,1.12204,1.12204
2024-10-04,pa,202439,202339,52,706,66737,96,,,,,,,1.05788,1.05788
2024-10-04,ri,202439,202339,52,138,13374,21,,,,,,,1.03185,1.03185
2024-10-04,sc,202439,202339,52,723,33066,39,,,,,,,2.18654,2.18654
2024-10-04,sd,202439,202339,52,61,8408,31,,,,,,,0.7255,0.7255
2024-10-04,tn,202439,202339,52,729,35605,97,,,,,,,2.04747,2.04747
2024-10-04,tx,202439,202339,52,1426,52871,46,,,,,,,2.69713,2.69713
2024-10-04,ut,202439,202339,52,228,19771,48,,,,,,,1.1532,1.1532
2024-10-04,va,202439,202339,52,2841,114640,180,,,,,,,2.47819,2.47819
2024-10-04,vt,202439,202339,52,34,5128,11,,,,,,,0.663027,0.663027
2024-10-04,wa,202439,202339,52,635,46328,71,,,,,,,1.37066,1.37066
2024-10-04,wi,202439,202339,52,263,21084,29,,,,,,,1.24739,1.24739
2024-10-04,wv,202439,202339,52,169,11255,37,,,,,,,1.50155,1.50155
2024-10-04,wy,202439,202339,52,63,2434,12,,,,,,,2.58833,2.58833
2025-09-26,ak,202538,202340,102,134,3868,12,,,,,,,3.46432,3.46432
2025-09-26,al,202538,202340,102,1024,42917,106,,,,,,,2.386,2.386
2025-09-26,ar,202538,202340,102,252,16210,52,,,,,,,1.5546,1.5546
2025-09-26,az,202538,202340,102,1463,75080,124,,,,,,,1.94859,1.94859
2025-09-26,ca,202538,202340,102,6790,242206,204,,,,,,,2.8034,2.8034
2025-09-26,co,202538,202340,102,981,46634,97,,,,,,,2.10362,2.10362
2025-09-26,ct,202538,202340,102,787,43749,69,,,,,,,1.7989,1.7989
2025-09-26,dc,202538,202340,102,303,7520,7,,,,,,,4.02926,4.02926
2025-09-26,de,202538,202340,102,125,12808,23,,,,,,,0.975953,0.975953
2025-09-26,fl,202538,202340,102,9918,253820,358,,,,,,,3.90749,3.90749
2025-09-26,ga,202538,202340,102,2875,85052,101,,,,,,,3.38029,3.38029
2025-09-26,hi,202538,202340,102,951,34318,42,,,,,,,2.77114,2.77114
2025-09-26,ia,202538,202340,102,36,5823,15,,,,,,,0.618238,0.618238
2025-09-26,id,202538,202340,102,94,10287,29,,,,,,,0.913775,0.913775
2025-09-26,il,202538,202340,102,1101,74841,173,,,,,,,1.47112,1.47112
2025-09-26,in,202538,202340,102,1263,75875,160,,,,,,,1.66458,1.66458
2025-09-26,ks,202538,202340,102,160,19680,35,,,,,,,0.813008,0.813008
2025-09-26,ky,202538,202340,102,503,36323,81,,,,,,,1.3848,1.3848
2025-09-26,la,202538,202340,102,1011,43378,84,,,,,,,2.33067,2.33067
2025-09-26,ma,202538,202340,102,1208,89755,105,,,,,,,1.34589,1.34589
2025-09-26,md,202538,202340,102,1159,48612,69,,,,,,,2.38418,2.38418
2025-09-26,me,202538,202340,102,120,15951,53,,,,,,,0.752304,0.752304
2025-09-26,mi,202538,202340,102,1469,145033,284,,,,,,,1.01287,1.01287
2025-09-26,mn,202538,202340,102,261,35790,73,,,,,,,0.729254,0.729254
2025-09-26,mo,202538,202340,102,365,28104,41,,,,,,,1.29875,1.29875
2025-09-26,ms,202538,202340,102,434,14430,30,,,,,,,3.00762,3.00762
2025-09-26,mt,202538,202340,102,45,6770,28,,,,,,,0.664697,0.664697
2025-09-26,nat,202538,202340,102,56309,2489991,4103,13519.0,19001.0,,13441.0,5294.0,5054.0,2.27908,2.26141
2025-09-26,nc,202538,202340,102,1517,93943,142,,,,,,,1.61481,1.61481
2025-09-26,nd,202538,202340,102,36,2434,12,,,,,,,1.47905,1.47905
2025-09-26,ne,202538,202340,102,250,13584,92,,,,,,,1.8404,1.8404
2025-09-26,nh,202538,202340,102,29,8730,21,,,,,,,0.332188,0.332188
2025-09-26,nj,202538,202340,102,974,30510,32,,,,,,,3.1924,3.1924
2025-09-26,nm,202538,202340,102,705,21581,39,,,,,,,3.26676,3.26676
2025-09-26,nv,202538,202340,102,785,44471,66,,,,,,,1.7652,1.7652
2025-09-26,oh,202538,202340,102,671,38054,71,,,,,,,1.76328,1.76328
2025-09-26,ok,202538,202340,102,170,18987,31,,,,,,,0.895349,0.895349
2025-09-26,or,202538,202340,102,461,41087,85,,,,,,,1.12201,1.12201
2025-09-26,pa,202538,202340,102,761,70529,101,,,,,,,1.07899,1.07899
2025-09-26,ri,202538,202340,102,149,14107,24,,,,,,,1.05621,1.05621
2025-09-26,sc,202538,202340,102,766,31881,34,,,,,,,2.40268,2.40268
2025-09-26,sd,202538,202340,102,67,8181,30,,,,,,,0.818971,0.818971
2025-09-26,tn,202538,202340,102,773,35025,100,,,,,,,2.207,2.207
2025-09-26,tx,202538,202340,102,1726,49801,51,,,,,,,3.46579,3.46579
2025-09-26,ut,202538,202340,102,227,18685,47,,,,,,,1.21488,1.21488
2025-09-26,va,202538,202340,102,3021,115352,180,,,,,,,2.61894,2.61894
2025-09-26,vt,202538,202340,102,35,5854,11,,,,,,,0.597882,0.597882
2025-09-26,wa,202538,202340,102,811,77044,109,,,,,,,1.05265,1.05265
2025-09-26,wi,202538,202340,102,359,30811,66,,,,,,,1.16517,1.16517
2025-09-26,wv,202538,202340,102,270,13827,46,,,,,,,1.9527,1.9527
2025-09-26,wy,202538,202340,102,108,3433,17,,,,,,,3.14594,3.14594
2025-09-26,ak,202538,202341,101,193,4224,12,,,,,,,4.56913,4.56913
2025-09-26,al,202538,202341,101,1045,42336,108,,,,,,,2.46835,2.46835
2025-09-26,ar,202538,202341,101,293,15649,48,,,,,,,1.87232,1.87232
2025-09-26,az,202538,202341,101,1349,72894,122,,,,,,,1.85063,1.85063
2025-09-26,ca,202538,202341,101,7433,277213,211,,,,,,,2.68133,2.68133
2025-09-26,co,202538,202341,101,1156,48836,97,,,,,,,2.36711,2.36711
2025-09-26,ct,202538,202341,101,685,42344,69,,,,,,,1.6177,1.6177
2025-09-26,dc,202538,202341,101,328,7843,7,,,,,,,4.18207,4.18207
2025-09-26,de,202538,202341,101,120,13190,23,,,,,,,0.90978,0.90978
2025-09-26,fl,202538,202341,101,10289,254104,358,,,,,,,4.04913,4.04913
2025-09-26,ga,202538,202341,101,2934,79868,102,,,,,,,3.67356,3.67356
2025-09-26,hi,202538,202341,101,917,31571,42,,,,,,,2.90456,2.90456
2025-09-26,ia,202538,202341,101,73,5821,15,,,,,,,1.25408,1.25408
2025-09-26,id,202538,202341,101,88,10344,29,,,,,,,0.850735,0.850735
2025-09-26,il,202538,202341,101,1090,69744,172,,,,,,,1.56286,1.56286
2025-09-26,in,202538,202341,101,1228,70632,157,,,,,,,1.73859,1.73859
2025-09-26,ks,202538,202341,101,171,19350,35,,,,,,,0.883721,0.883721
2025-09-26,ky,202538,202341,101,517,37308,83,,,,,,,1.38576,1.38576
2025-09-26,la,202538,202341,101,1049,42360,84,,,,,,,2.47639,2.47639
2025-09-26,ma,202538,202341,101,1124,86969,104,,,,,,,1.29241,1.29241
2025-09-26,md,202538,202341,101,1131,47693,69,,,,,,,2.37142,2.37142
2025-09-26,me,202538,202341,101,156,15738,53,,,,,,,0.991231,0.991231
2025-09-26,mi,202538,202341,101,1529,141764,284,,,,,,,1.07855,1.07855
2025-09-26,mn,202538,202341,101,338,36442,74,,,,,,,0.927501,0.927501
